label,count_dots,count_delimiters,is_domain_ip,is_hyphen_present,count_sub_dir,count_sub_domain,count_queries,shady_tld,is_suspicious_part_hidden,is_tiny_url,anchor_in_url
1,3,0,0,0,6,0,0,0,1,0,0.0
1,2,0,0,0,5,0,0,0,1,0,0.0
1,6,2,0,0,2,1,1,0,1,0,0.0
1,6,2,0,0,2,0,1,0,0,0,-1.0
1,2,2,0,0,2,1,1,0,0,0,0.0298507
1,2,0,0,0,0,1,0,1,0,0,0.0
1,3,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,0,0,1,0,0,0,0,-1.0
1,4,9,0,0,1,2,3,0,1,0,0.0
1,2,0,0,0,3,0,0,0,0,0,0.0
1,2,1,0,5,1,0,0,0,0,0,-1.0
1,2,0,0,5,1,0,0,0,0,0,-1.0
1,2,0,0,0,5,0,0,1,0,0,0.0
1,2,0,0,0,5,0,0,1,0,0,0.0
1,1,0,0,0,4,0,0,1,0,0,0.0
1,1,0,0,0,5,0,0,1,0,0,0.0
1,1,1,0,0,7,0,0,0,0,0,0.25
1,3,0,0,0,2,0,0,0,0,0,0.5
1,3,0,0,2,4,1,0,0,0,0,0.0
1,3,1,0,0,7,1,0,0,1,0,1.0
1,3,1,0,0,6,1,0,0,1,0,1.0
1,2,0,0,0,8,0,0,0,1,0,-1.0
1,2,0,0,0,2,1,0,0,0,0,0.0
1,2,0,0,0,2,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,2,0,1,0,0,0,0,0.0
1,3,0,0,0,1,1,0,0,0,0,1.0
1,4,1,0,1,2,2,0,0,1,0,0.0425532
1,2,0,0,0,4,0,0,0,0,0,-1.0
1,2,0,0,0,4,0,0,0,0,0,-1.0
1,4,5,0,0,5,1,2,0,1,0,0.0
1,2,0,0,0,4,1,0,0,0,0,0.0
1,2,0,0,0,2,0,0,0,0,0,0.0769231
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,4,0,0,0,3,1,0,0,0,0,0.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,1,1,0,0,6,0,0,0,1,0,0.0
1,3,0,0,0,1,1,0,0,0,0,-1.0
1,2,0,0,1,0,1,0,0,0,0,-1.0
1,1,2,0,6,3,0,0,0,1,0,-1.0
1,2,0,0,2,2,1,0,0,0,0,0.285714
1,2,0,0,0,1,1,0,0,0,0,0.322581
1,1,0,0,0,1,0,0,1,0,0,-1.0
1,5,9,0,0,2,0,3,0,1,0,1.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,7,7,0,0,8,0,2,0,1,0,-1.0
1,5,1,0,0,8,0,0,0,1,0,-1.0
1,7,6,0,0,8,0,2,0,1,0,-1.0
1,2,1,0,0,1,0,0,0,0,0,0.0
1,2,0,0,0,2,0,0,0,0,0,0.0
1,3,0,0,0,4,0,0,0,1,0,0.0
1,3,0,0,0,2,1,0,0,0,0,-1.0
1,2,0,0,1,4,1,0,0,0,0,0.0
1,3,0,1,0,2,0,0,1,0,0,-1.0
1,2,0,0,0,1,0,0,0,0,0,0.0
1,2,0,0,0,4,0,0,0,0,0,0.0
1,3,1,0,0,3,1,0,0,0,0,0.0
1,3,1,0,0,3,1,0,0,0,0,0.0
1,3,1,0,0,3,1,0,0,0,0,0.0
1,3,0,0,0,2,0,0,0,0,0,0.352941
1,3,0,0,0,0,1,0,0,0,0,-1.0
1,1,1,0,0,3,0,0,0,0,0,0.0666667
1,1,1,0,0,3,0,0,0,0,0,0.0666667
1,4,1,0,0,2,2,0,0,0,0,0.0
1,4,1,0,0,2,2,0,0,0,0,0.0
1,4,1,0,0,2,2,0,0,0,0,0.0
1,4,1,0,0,2,2,0,0,0,0,0.0
1,3,0,0,1,0,2,0,0,0,0,-1.0
1,4,2,0,0,2,3,1,1,1,0,0.0
1,1,0,0,0,5,0,0,0,0,0,-1.0
1,1,0,0,0,4,0,0,0,0,0,-1.0
1,1,1,0,0,9,0,0,1,1,0,0.636364
1,2,0,0,0,1,1,0,0,0,0,0.25
1,2,0,0,0,3,0,0,0,0,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,0,5,0,0,0,0,0,1.0
1,3,0,0,0,3,0,0,0,1,0,0.0
1,5,8,0,0,7,1,2,0,1,0,0.0
1,4,2,0,0,3,1,1,0,0,0,0.0
1,5,0,0,0,3,0,0,0,0,0,-1.0
1,1,0,0,1,1,0,0,0,0,0,-1.0
1,7,1,0,0,8,1,0,0,1,0,1.0
1,7,2,0,0,7,2,1,0,1,0,-1.0
1,4,0,0,0,6,0,0,0,1,0,0.5
1,3,6,0,0,8,0,2,0,1,0,1.0
1,2,1,0,0,2,1,0,0,1,0,-1.0
1,1,0,0,0,5,0,0,0,0,0,1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,1,0,0,0,3,0,0,0,0,0,-1.0
1,2,0,0,0,7,1,0,0,1,0,-1.0
1,3,5,0,0,8,0,2,0,1,0,1.0
1,1,0,0,0,2,0,0,0,0,0,-1.0
1,1,0,0,0,0,0,0,0,0,0,0.0
1,2,9,0,2,3,0,3,0,1,0,1.0
1,3,0,0,0,7,1,0,1,1,0,0.0
1,2,0,0,0,0,1,0,0,0,0,0.25
1,3,1,0,1,5,1,0,0,1,0,0.0
1,13,0,0,3,2,12,0,0,1,0,1.0
1,13,0,0,3,1,12,0,0,1,0,1.0
1,2,0,0,0,3,0,0,0,0,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,2,0,0,0,3,0,0,0,0,0,0.0
1,2,0,0,1,5,0,0,0,0,0,-1.0
1,1,0,0,0,4,0,0,0,0,0,-1.0
1,2,0,0,0,1,0,0,0,0,0,0.0
1,2,0,0,0,3,1,0,0,0,0,0.0
1,2,0,0,0,3,0,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.25
1,1,0,0,0,2,0,0,0,0,0,-1.0
1,2,5,0,0,4,0,3,0,1,0,-1.0
1,2,0,0,0,4,0,0,0,1,0,-1.0
1,2,2,0,0,2,0,1,0,0,0,0.0
1,1,0,0,0,1,0,0,0,0,0,0.0
1,1,0,0,1,2,0,0,0,0,0,0.0
1,1,0,0,0,5,0,0,1,0,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,1,1,1,0,0,0,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,4,6,0,0,6,0,2,0,1,0,-1.0
1,2,1,0,0,3,0,0,0,0,0,-1.0
1,2,0,0,0,1,0,0,0,0,0,1.0
1,2,0,0,0,3,0,0,0,0,0,1.0
1,2,0,0,0,6,0,0,0,0,0,-1.0
1,3,0,0,0,6,0,0,0,0,0,1.0
1,3,0,1,0,1,0,0,1,0,0,0.0
1,6,0,0,1,1,4,0,0,0,0,-1.0
1,2,1,0,0,2,0,1,0,1,0,0.0
1,2,0,0,0,2,0,0,0,0,0,-1.0
1,3,0,0,0,2,1,0,0,0,0,0.0
1,3,0,0,0,2,1,0,0,0,0,0.0
1,3,0,0,0,2,1,0,0,0,0,0.0
1,3,0,0,0,2,1,0,0,0,0,0.0
1,3,0,0,0,2,1,0,0,0,0,0.0
1,3,0,0,0,2,1,0,0,0,0,0.0
1,3,0,0,0,1,1,0,0,0,0,-1.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,2,1,1,0,0,0,0,-1.0
1,3,7,0,1,7,0,2,0,1,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,1.0
1,6,0,0,0,7,2,0,0,1,0,-1.0
1,3,0,0,1,2,0,0,0,0,0,-1.0
1,2,0,0,0,2,0,0,0,0,0,-1.0
1,3,0,0,0,3,1,0,0,0,0,0.0
1,2,3,0,0,5,0,1,0,1,0,1.0
1,2,0,0,0,3,0,0,0,0,0,1.0
1,3,5,0,0,3,1,2,0,1,0,0.5
1,3,5,0,0,3,1,2,0,1,0,0.5
1,3,5,0,0,3,1,2,0,1,0,0.5
1,3,5,0,0,3,1,2,0,1,0,0.5
1,4,0,0,0,5,1,0,0,1,0,0.0
1,4,0,0,0,3,0,0,0,0,0,-1.0
1,1,0,0,0,3,0,0,0,0,0,0.0
1,3,2,0,0,5,1,1,0,1,0,1.0
1,2,0,0,0,5,0,0,0,1,0,1.0
1,1,0,0,0,5,0,0,0,1,0,1.0
1,1,0,0,0,4,0,0,0,1,0,1.0
1,4,1,0,1,2,2,0,0,1,0,0.0
1,7,2,0,0,7,2,1,0,1,0,-1.0
1,6,0,0,0,7,2,0,0,1,0,-1.0
1,8,2,0,0,7,2,1,0,1,0,-1.0
1,7,3,0,0,7,2,1,0,1,0,-1.0
1,2,0,0,1,8,1,0,0,1,0,-1.0
1,3,0,0,0,3,1,0,0,0,0,-1.0
1,1,0,0,0,4,0,0,0,1,0,1.0
1,2,0,0,0,5,0,0,0,0,0,0.0
1,1,0,0,0,5,0,0,0,0,0,0.0
1,1,0,0,0,4,0,0,0,0,0,0.0
1,2,1,0,0,3,1,0,0,1,0,0.0952381
1,6,0,0,0,7,2,0,0,1,0,-1.0
1,2,0,0,0,4,0,0,0,0,0,-1.0
1,1,0,0,0,2,0,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.98818
1,3,7,0,0,7,0,2,0,1,0,-1.0
1,1,0,0,0,3,0,0,0,0,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,0.322581
1,2,0,0,0,0,1,0,0,0,0,-1.0
1,8,20,0,0,5,0,7,0,1,0,-1.0
1,8,8,0,0,5,0,1,0,1,0,-1.0
1,2,0,0,0,0,1,0,0,0,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,2,1,0,0,3,1,0,0,1,0,0.0952381
1,2,0,0,0,2,0,0,0,0,0,-1.0
1,2,0,0,1,5,0,0,0,0,0,0.0
1,3,0,0,0,6,1,0,0,1,0,0.116279
1,3,2,0,0,4,0,1,0,1,0,0.166667
1,3,0,0,0,4,0,0,0,0,0,0.166667
1,2,0,0,0,6,0,0,0,1,0,-1.0
1,3,0,0,0,4,1,0,0,0,0,-1.0
1,2,0,0,0,1,1,0,1,0,0,-1.0
1,3,8,0,0,5,0,2,0,1,0,0.0
1,14,35,0,0,3,0,11,0,1,0,0.0
1,2,10,0,0,8,0,3,0,1,0,-1.0
1,2,0,0,0,8,0,0,0,1,0,1.0
1,2,0,0,1,1,1,0,0,0,0,0.0
1,2,0,0,1,2,1,0,0,0,0,0.0
1,2,0,0,1,2,1,0,0,0,0,0.0
1,10,12,0,0,3,1,4,0,1,0,1.0
1,1,0,0,0,5,0,0,0,1,0,1.0
1,3,5,0,1,2,1,2,0,1,0,-1.0
1,4,0,0,0,1,1,0,0,0,0,-1.0
1,10,12,0,0,3,1,4,0,1,0,1.0
1,10,9,0,0,3,1,4,0,1,0,1.0
1,5,2,0,0,3,1,1,0,1,0,1.0
1,9,9,0,0,3,0,4,0,1,0,1.0
1,4,2,0,0,3,0,1,0,0,0,1.0
1,9,12,0,0,3,0,4,0,1,0,1.0
1,2,0,0,0,5,0,0,0,1,0,1.0
1,1,0,0,0,5,0,0,0,1,0,1.0
1,2,2,0,0,1,0,1,1,0,0,1.0
1,2,2,0,0,1,0,1,1,0,0,1.0
1,2,2,0,1,1,1,1,0,0,0,0.142857
1,2,3,0,0,7,0,1,0,1,0,-1.0
1,3,0,0,0,5,0,0,0,1,0,-1.0
1,3,0,0,0,5,0,0,0,1,0,-1.0
1,2,0,0,0,5,0,0,0,1,0,1.0
1,1,0,0,0,4,0,0,0,1,0,1.0
1,1,0,0,0,5,0,0,0,1,0,1.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,7,0,0,4,0,2,0,1,0,-1.0
1,1,0,0,0,1,0,0,1,0,1,-1.0
1,1,0,0,0,2,0,0,0,0,0,0.0
1,7,8,0,0,2,0,3,0,1,0,0.0
1,4,0,0,0,5,1,0,0,0,0,-1.0
1,2,0,0,1,5,1,0,0,0,0,0.0
1,2,0,0,0,5,0,0,0,0,0,0.0
1,2,0,0,0,3,1,0,0,0,0,1.0
1,1,5,0,0,9,0,1,0,1,0,0.0
1,3,7,0,0,4,0,3,0,1,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,0,3,0,0,0,0,0,-1.0
1,3,9,0,1,5,1,2,0,1,0,0.333333
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,1,0,1,0,0,0,0,0.0
1,2,0,0,0,4,0,0,0,0,0,0.166667
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.25
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,2,0,0,3,1,1,0,0,0,0,-1.0
1,2,0,0,2,1,1,0,0,0,0,0.4
1,2,0,0,0,2,1,0,0,0,0,0.181818
1,2,0,0,2,1,1,0,0,0,0,0.4
1,2,0,0,0,4,0,0,0,0,0,-1.0
1,2,0,0,0,2,0,0,0,0,0,0.0
1,2,0,0,0,2,1,0,0,0,0,0.272727
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,3,0,0,0,4,0,0,0,1,0,0.0
1,2,2,0,1,1,0,1,0,0,0,-1.0
1,5,1,0,0,3,0,0,0,0,0,0.2
1,2,0,0,0,1,1,0,0,0,0,0.0
1,1,1,0,0,1,0,1,0,0,0,-1.0
1,5,2,0,2,4,2,1,0,1,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,0.25
1,4,0,0,3,0,3,0,0,0,0,-1.0
1,2,0,0,0,0,1,0,1,0,0,0.0
1,2,2,0,0,4,0,1,0,1,0,0.0
1,2,2,0,0,2,1,1,0,1,0,0.0
1,1,0,0,0,0,0,0,0,0,0,-1.0
1,2,0,0,3,2,1,0,0,0,0,-1.0
1,1,1,0,1,2,0,0,0,0,0,-1.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,2,0,0,0,3,0,0,0,0,0,0.0
1,1,0,0,0,2,0,0,0,0,0,0.0
1,1,0,0,0,2,0,0,0,0,0,0.0
1,2,0,0,0,2,1,0,0,0,0,0.0
1,1,0,0,0,3,0,0,0,0,0,0.0
1,2,0,0,0,5,1,0,0,0,0,0.0
1,2,0,0,1,1,0,0,0,0,0,-1.0
1,3,6,0,0,6,0,2,0,1,0,-1.0
1,1,0,0,0,4,0,0,0,0,0,0.0
1,1,0,0,0,3,0,0,0,0,0,0.0
1,2,6,0,0,2,0,2,0,1,0,0.6
1,2,2,0,1,1,0,1,0,0,0,-1.0
1,5,0,0,0,4,0,0,0,0,0,-1.0
1,2,1,0,1,4,1,0,0,0,0,1.0
1,2,0,0,0,1,0,0,0,0,0,0.910714
1,1,11,0,0,3,0,0,0,1,0,1.0
1,1,11,0,0,4,0,0,0,1,0,1.0
1,4,6,0,1,6,1,2,0,1,0,1.0
1,2,1,0,1,3,1,0,0,0,0,1.0
1,2,1,0,1,6,1,0,0,1,0,1.0
1,2,1,0,1,5,1,0,0,1,0,1.0
1,2,0,0,0,3,0,0,0,0,0,-1.0
1,1,0,0,0,4,0,0,0,0,0,1.0
1,2,0,0,0,4,0,0,0,0,0,-1.0
1,3,0,0,0,2,0,0,0,0,0,0.352941
1,1,2,0,0,2,0,0,0,0,0,-1.0
1,1,2,0,0,2,0,0,0,0,0,-1.0
1,3,0,0,0,4,0,0,0,0,0,-1.0
1,3,0,0,0,4,0,0,0,0,0,-1.0
1,3,0,0,0,4,0,0,0,0,0,-1.0
1,3,4,0,0,2,2,2,0,1,0,-1.0
1,4,1,0,1,2,2,0,0,1,0,0.047619
1,1,0,0,0,4,0,0,0,0,0,0.0
1,2,1,0,0,3,0,0,0,0,0,0.0
1,2,1,0,0,4,0,0,0,0,0,0.0
1,1,0,0,0,1,0,0,1,0,0,-1.0
1,1,0,0,0,0,0,0,0,0,0,0.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,0.5
1,2,1,0,0,4,0,1,0,1,0,-1.0
1,2,1,0,0,4,0,1,0,1,0,-1.0
1,2,0,0,0,3,0,0,0,0,0,0.181818
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,1,1,0,0,2,0,0,0,0,0,-1.0
1,1,0,0,0,3,0,0,0,0,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,9,0,0,4,0,3,0,1,0,0.0
1,2,0,0,0,2,0,0,0,0,0,1.0
1,2,0,0,0,2,0,0,0,0,0,0.5
1,2,0,0,0,2,0,0,0,0,0,0.0769231
1,2,0,0,1,2,1,0,0,0,0,0.0
1,2,0,0,1,1,1,0,0,0,0,0.0
1,2,0,0,1,2,1,0,0,0,0,0.0
1,4,0,0,0,4,1,0,0,0,0,0.0
1,2,7,0,0,4,1,2,0,1,0,-1.0
1,4,0,0,0,3,0,0,0,0,0,-1.0
1,3,1,0,0,3,1,0,0,0,0,-1.0
1,1,0,0,0,2,0,0,0,0,0,0.0
1,2,0,0,0,3,0,0,0,0,0,-1.0
1,1,0,0,0,1,0,0,1,0,1,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,1,0,0,0,1,0,0,1,0,0,-1.0
1,1,0,0,0,1,0,0,1,0,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,2,12,0,2,1,0,4,0,1,0,0.777778
1,1,0,0,2,1,0,0,0,0,0,0.777778
1,1,0,0,0,1,0,0,0,0,0,0.777778
1,2,12,0,0,1,0,4,0,1,0,0.777778
1,3,1,0,0,4,0,1,0,1,0,0.0
1,2,0,0,0,4,0,0,0,0,0,0.333333
1,2,9,0,0,4,0,3,0,1,0,1.0
1,2,9,0,0,4,0,3,0,1,0,1.0
1,2,9,0,0,4,0,3,0,1,0,1.0
1,2,3,0,0,4,0,1,0,0,0,1.0
1,2,0,0,0,4,0,0,0,0,0,1.0
1,2,0,0,1,3,1,0,0,0,0,-1.0
1,2,0,0,0,4,0,0,0,0,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,3,1,0,0,3,1,0,0,0,0,-1.0
1,3,1,0,0,3,1,0,0,0,0,-1.0
1,3,3,0,0,2,1,2,0,1,0,-1.0
1,3,0,0,0,2,1,0,0,0,0,0.0
1,1,0,0,0,2,0,0,0,0,0,0.0
1,1,1,0,0,3,0,0,1,0,0,0.0
1,2,0,0,0,4,1,0,0,0,0,1.0
1,1,4,0,0,3,0,1,0,0,0,-1.0
1,1,0,0,0,0,0,0,0,0,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,1,0,0,0,4,0,0,0,1,0,0.0
1,1,0,0,0,3,0,0,0,0,0,0.0457516
1,2,0,0,1,3,1,0,0,0,0,0.0
1,3,0,0,0,3,1,0,0,0,0,0.0833333
1,2,0,0,2,1,1,0,0,0,0,0.0
1,2,0,0,1,1,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,3,0,0,1,1,2,0,1,0,0,0.5
1,2,0,0,0,2,0,0,1,0,0,-1.0
1,1,0,0,0,4,0,0,0,0,0,0.0
1,1,1,0,1,2,0,0,0,0,0,-1.0
1,1,1,0,2,2,0,0,0,0,0,-1.0
1,1,1,0,1,2,0,0,0,0,0,-1.0
1,1,0,0,1,2,0,0,0,0,0,0.545455
1,2,0,0,0,2,0,0,0,0,0,-1.0
1,2,0,0,0,1,0,0,0,0,0,-1.0
1,2,0,0,0,1,0,0,0,0,0,-1.0
1,2,0,0,0,1,0,0,0,0,0,-1.0
1,2,0,0,1,3,0,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,1,0,0,1,1,0,0,0,0,0,0.0
1,1,0,0,1,1,0,0,0,0,0,0.545455
1,2,0,0,1,0,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,0,0,1,0,0,0,0,0.0
1,2,0,0,0,3,1,0,0,0,0,0.0
1,3,7,0,0,4,0,2,0,1,0,0.0
1,1,0,0,1,1,0,0,0,0,0,0.142857
1,2,1,0,0,3,0,0,0,0,0,0.0
1,1,0,0,1,2,0,0,0,0,0,0.545455
1,1,0,0,0,2,0,0,0,0,0,0.0
1,1,0,0,0,2,0,0,0,0,0,0.0
1,1,0,0,1,0,0,0,0,0,0,0.0
1,2,0,0,1,1,1,0,0,0,0,0.0
1,3,0,0,0,0,2,0,0,0,0,0.0
1,1,0,0,0,1,0,0,0,0,0,1.0
1,3,2,0,0,6,0,1,0,1,0,-1.0
1,4,2,0,0,6,0,1,0,1,0,-1.0
1,2,0,0,0,6,0,0,0,1,0,-1.0
1,2,2,0,0,6,0,1,0,1,0,-1.0
1,3,2,0,0,6,0,1,0,1,0,-1.0
1,1,0,0,0,2,0,0,0,0,0,1.0
1,1,0,0,0,1,0,0,0,0,0,1.0
1,4,4,0,1,4,0,1,0,1,0,0.333333
1,1,0,0,0,1,0,0,1,0,1,0.0
1,2,0,0,0,2,0,0,0,0,0,-1.0
1,2,0,0,0,2,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,3,8,0,0,3,1,3,0,1,0,1.0
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,4,6,0,0,1,1,2,0,1,0,-1.0
1,5,0,0,0,3,1,0,0,1,0,-1.0
1,4,0,0,0,6,1,0,0,0,0,-1.0
1,3,8,0,0,5,0,2,0,1,0,0.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,1,0,0,0,2,0,0,0,0,0,0.0114943
1,2,0,0,0,2,0,0,0,0,0,0.0
1,1,2,0,0,4,0,0,0,0,0,-1.0
1,2,0,0,1,5,0,0,0,0,0,-1.0
1,1,0,0,0,3,0,0,0,0,0,1.0
1,4,17,0,0,2,1,6,1,1,0,0.211268
1,2,0,0,0,2,0,0,0,0,0,1.0
1,2,2,0,0,8,0,0,0,1,0,1.0
1,1,0,0,0,1,0,0,0,0,0,0.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,1,1,1,0,0,0,0,-1.0
1,3,0,0,0,4,0,0,0,0,0,-1.0
1,3,0,0,1,1,2,0,0,0,0,0.0
1,4,0,0,0,5,0,0,0,0,0,1.0
1,2,1,0,0,5,0,0,0,1,0,0.965517
1,2,0,0,0,5,0,0,0,0,0,-1.0
1,2,2,0,0,1,0,1,0,0,0,-1.0
1,3,0,0,0,0,2,0,0,0,0,-1.0
1,4,6,0,0,1,2,3,0,1,0,-1.0
1,2,0,0,0,2,0,0,0,0,0,-1.0
1,1,1,0,0,6,0,0,0,1,0,1.0
1,2,0,0,0,3,0,0,0,0,0,0.526316
1,2,2,0,0,1,0,1,0,0,0,0.0
1,3,2,0,0,2,0,1,0,0,0,0.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,3,0,0,0,1,1,0,0,0,0,0.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,3,0,0,0,4,1,0,1,0,0,0.419355
1,3,6,0,0,6,0,2,0,1,0,1.0
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,2,0,0,0,2,0,0,0,0,0,0.0909091
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,2,0,0,0,0,1,0,0,0,0,0.166667
1,2,9,0,0,3,0,3,0,1,0,0.0
1,2,0,0,0,1,1,0,0,0,0,-1.0
1,1,0,0,0,0,0,0,0,0,0,-1.0
1,1,0,0,0,5,0,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.25
1,4,1,0,0,6,0,0,0,1,0,1.0
1,3,0,0,0,5,1,0,0,1,0,-1.0
1,9,9,0,0,3,0,4,0,1,0,1.0
1,4,2,0,0,3,0,1,0,1,0,1.0
1,3,2,0,0,5,1,1,0,1,0,-1.0
1,3,2,0,0,5,1,1,0,1,0,-1.0
1,3,0,0,0,2,1,0,0,0,0,0.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,9,9,0,0,3,0,4,0,1,0,1.0
1,4,2,0,0,3,0,1,0,1,0,1.0
1,9,12,0,0,3,0,4,0,1,0,1.0
1,2,1,0,3,2,1,1,0,1,0,0.0
1,2,2,0,1,1,1,1,0,0,0,0.0
1,2,0,0,0,0,1,0,0,0,0,-1.0
1,2,2,0,0,1,1,1,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.0
1,2,0,0,0,1,1,0,0,0,0,0.98818
1,2,0,0,0,1,1,0,0,0,0,0.322581
1,8,9,0,0,3,1,4,0,1,0,1.0
1,3,0,0,0,3,1,0,0,0,0,1.0
1,1,0,0,0,2,0,0,0,0,0,1.0
1,4,7,0,0,7,1,2,0,1,0,1.0
1,4,6,0,0,7,1,2,0,1,0,1.0
1,3,6,0,0,6,0,2,0,1,0,1.0
1,1,1,0,1,4,0,0,0,0,0,0.0
1,2,1,0,0,5,1,1,0,0,0,-1.0
1,2,0,0,0,2,0,0,0,0,0,0.0
1,2,0,0,0,6,0,0,0,0,0,0.0
1,2,13,0,0,4,0,0,0,1,0,-1.0
1,2,8,0,0,1,1,3,0,1,0,0.0
1,6,7,0,0,6,0,2,0,1,0,1.0
1,2,0,0,0,1,0,0,0,0,0,0.0
1,3,2,0,0,4,1,1,0,1,0,-1.0
1,3,0,0,0,4,1,0,0,0,0,-1.0
1,6,6,0,0,6,0,2,0,1,0,1.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,1,3,0,0,7,0,1,0,1,0,1.0
1,1,0,0,0,5,0,0,0,0,0,1.0
1,1,1,0,0,7,0,0,0,1,0,1.0
1,1,3,0,0,7,0,1,0,1,0,1.0
1,2,1,0,0,5,0,0,0,1,0,0.5
1,2,0,0,0,2,1,0,0,0,0,0.121212
1,2,0,0,0,2,1,0,0,0,0,0.121212
1,2,0,0,0,1,1,0,0,0,0,0.25
1,2,0,0,0,3,1,0,0,0,0,0.5
1,1,0,0,0,3,0,0,0,0,0,0.214286
1,4,7,0,0,7,1,2,0,1,0,1.0
1,5,3,0,0,3,0,1,0,1,0,-1.0
1,7,38,0,0,3,0,7,0,1,0,-1.0
1,1,0,0,0,1,0,0,0,0,1,-1.0
1,15,34,0,0,3,0,10,0,1,0,1.0
1,2,0,0,0,3,1,0,0,0,0,-1.0
1,2,0,0,1,1,1,0,0,0,0,0.0
1,2,0,0,1,2,1,0,0,0,0,0.0
1,4,6,0,0,7,1,2,0,1,0,1.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,1,0,0,0,1,0,0,0,0,0,0.0
1,1,0,0,0,1,0,0,0,0,0,-1.0
1,1,0,0,0,2,0,0,0,0,0,0.0
1,3,0,0,5,7,2,0,0,1,0,1.0
1,2,0,0,0,1,1,0,0,0,0,0.25
1,2,0,0,0,0,1,0,1,0,0,0.0
1,4,0,0,0,5,0,0,0,0,0,1.0
1,2,0,0,0,0,1,0,1,0,0,-1.0
1,4,6,0,0,7,1,2,0,1,0,1.0
1,2,1,0,0,5,1,0,0,1,0,1.0
